PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
1502,O,1,10,,32,Run,Rush,7,DOS,PIN PULL,R,R,D,,,,,2
1503,O,2,2,,24,Pass,Sack,-2,TREY,VERT,R,L,,,,,,2
1504,O,3,4,,26,Run,Penalty,-4,DOS,PIN PULL,R,R,D,,,,,2
1505,O,3,8,,30,Pass,Scramble,0,LT DBLS,SMASH,BAL,L,,,,,,2
1506,O,4,8,,30,,,,,,,,,,,,,2
1507,O,4,8,,30,Pass,Complete,10,LT DBLS,STOKE,BAL,R,,6,,,,2
1508,O,1,10,,20,Pass,Incomplete,0,LT TRIPS,SMASH,L,L,,4,,,,2
1509,O,2,10,,20,Run,Rush,19,DOS,PIN PULL,R,R,D,,,,,2
1510,O,1,1,,1,Run,"Rush, TD",1,HEAVY,IZ,R,R,A,,,,,2
1511,D,0,10,,-27,Pass,Interception,,TRIPS,DROPBACK,,,,,3-3,THUNDER,NO,4
1512,O,1,10,,48,Pass,TD,48,LT TREY,DEAL,L,R,,9,,,,2
1513,D,0,10,,-35,Pass,Complete,8,LT TRIO BACK,DROPBACK,,,,,3-4,BLUE,NO,4
1514,D,2,2,,-43,Run,Rush,3,LT TRIO BACK,,,,,,3-4,LIGHTNING,NO,4
1515,D,1,10,,-46,Pass,Incomplete,0,LT TRIO BACK,DROPBACK,,,,,3-4,LIGHTNING,NO,4
1516,D,2,10,,-46,Run,Rush,8,DOUBLES,POWER (RPO),,,,,3-4,BLUE,FC,4
1517,D,3,2,M,46,Run,Rush,1,,POWER (RPO),,,,,3-4,BLUE,NO,4
1518,D,4,1,M,45,Pass,Complete,7,DOUBLES,DROPBACK,,,,,3-4,BLACK,SC FD,4
1519,D,1,10,,38,Run,Rush,10,DOUBLES,POWER (RPO),,,,,3-4,BLUE,NO,4
1520,D,1,10,,28,Run,Rush,0,DOUBLES,POWER (RPO),,,,,3-4,BLUE,FC BC,4
1521,D,2,10,,28,Pass,Complete,23,DOUBLES,DROPBACK,,,,,3-4,BLUE,NO,4
1522,D,1,5,,5,Pass,"Complete, TD",5,EMPTY,DROPBACK,,,,,3-4,BLACK,NO,4
1523,O,1,10,,-32,Pass,Penalty,-5,,,,,,,,,,2
1524,O,1,15,,-27,Pass,Complete,8,LT DBLS,KEY 3,BAL,L,,1,,,,2
1525,O,2,8,,-35,,Penalty,-5,,,,,,,,,,2
1526,O,2,12,,-30,Pass,Incomplete,0,LT DBLS,SCISSORS,BAL,R,,5,,,,2
1527,O,3,12,,-30,Pass,Incomplete,0,TRIPS,POKE,R,R,,6,,,,2
1528,D,0,10,,-30,Pass,Complete,36,DOUBLES,POWER (RPO),,,,,3-4,BLUE,NO,4
1529,D,1,10,,44,Run,Rush,3,DOUBLES,POWER (RPO),,,,,3-4,BLUE,NO,4
1530,D,2,7,,41,Pass,Sack,0,DOUBLES,DROPBACK,,,,,3-4,BLUE,NO,4
1531,D,3,14,,48,Pass,Incomplete,0,TRIPS,DROPBACK,,,,,4-2,TAMPA,BC,4
1532,O,1,10,,-25,Pass,Incomplete,0,LT TRIPS,FLOOD,L,L,,7,,,,2
1533,O,2,10,,-25,Pass,Complete,11,DBLS,KEY 3,BAL,L,,1,,,,2
1534,O,1,10,,-36,Pass,Complete,3,LT DBLS,SCISSORS,BAL,R,,1,,,,2
1535,O,2,6,,-39,Pass,Complete,13,TRIPS,FLOOD,R,R,,6,,,,2
1536,O,1,10,,48,Pass,Incomplete,0,LT TRIPS,SCISSORS,L,L,,7,,,,2
1537,O,2,10,,48,Pass,Incomplete,0,LT TRIPS,DEAL,L,L,,7,,,,2
1538,O,3,10,,48,Pass,Incomplete,0,TRIPS,VERT,R,R,,9,,,,2
1539,D,0,10,,-20,Run,Rush,3,LT TRIPS,INSIDE ZONE (RPO),,,,,3-4,LIGHTNING,NO,4
1540,D,2,7,,-23,Pass,Complete,5,LT TRIO BACK,DROPBACK,,,,,3-4,LIGHTNING,WB,4
1541,D,3,2,L,-28,Pass,Incomplete,0,LT TRIO BACK,DROPBACK,,,,,3-4,LIGHTNING,WB,4
1542,O,1,10,,-39,Pass,"Complete, TD",61,LT DOS,VERT,L,L,,7,,,,3
1543,D,0,10,,-13,Pass,Complete,9,LT TRIO BACK,SPLIT ZONE (RPO),,,,,3-4,BLUE,NO,4
1544,D,2,1,,-22,Run,Rush,9,DING,OUTSIDE ZONE,,,,,3-4,BLUE,BC,4
1545,D,1,10,,-31,Run,Rush,2,DING,OUTSIDE ZONE,,,,,3-4,BLUE,NO,4
1546,D,2,8,,-33,Run,Rush,1,TRIO BACK,SPLIT ZONE (RPO),,,,,3-4,THUNDER,BC,4
1547,D,3,7,,-34,Pass,Complete,14,DOUBLES,TUNNEL SCREEN,,,,,3-4,BLUE,SC,4
1548,D,1,10,,-48,Run,Rush,23,DOUBLES,POWER (RPO),,,,,3-4,BLUE,WB,4
1549,D,1,10,,24,Run,Rush,2,,POWER (RPO),,,,,3-4,,,4
1550,D,2,7,,22,Pass,Incomplete,0,DOUBLES,DROPBACK,,,,,3-4,BLUE,SB,4
1551,D,3,7,,22,,,0,,,,,,,,,,4
1552,D,3,7,,22,Run,Rush,5,LT TRIO BACK,SPLIT ZONE (RPO),,,,,3-4,SOLO,SB,4
1553,D,4,2,M,17,Pass,Complete,0,LT TRIPS,DROPBACK,,,,,3-4,LIGHTNING,BC,4
1554,O,1,10,,-16,Run,Rush,18,DOS,PWR,R,R,B,,,,,3
1555,O,1,10,,-34,Run,Rush,1,DOS,PWR,R,R,B,,,,,3
1556,O,2,9,,-35,Run,Rush,1,TRIO BACK,OZ,R,R,D,,,,,3
1557,O,3,8,,-36,Pass,Complete,26,LT DBLS,SCISSORS,BAL,L,,5,,,,3
1558,O,1,10,,38,Pass,Incomplete,0,LT TREY,DEAL,L,L,,9,,,,3
1559,O,2,10,,38,Run,Rush,12,DOS,PWR,R,R,B,,,,,3
1560,O,1,10,,26,Pass,Incomplete,0,DOS,SCOUT,R,L,,4,,,,3
1561,O,2,10,,26,Pass,Incomplete,0,LT DOS,BURT,L,R,,5,,,,3
1562,O,3,10,,26,Pass,Incomplete,0,DBLS,VERT,BAL,R,,4,,,,3
1563,D,0,10,,-20,Pass,Complete,15,LT TRIPS,SCREEN,,,,,3-4,LIGHTNING,SB,4
1564,D,1,10,,-35,Run,Rush,8,DING,OUTSIDE ZONE,,,,,3-4,BLUE,SB,4
1565,D,2,2,,-43,Run,Rush,1,LT TRIO BACK,SPLIT ZONE (RPO),,,,,3-4,LIGHTNING,NO,4
1566,D,3,1,L,-44,Run,Rush,1,LT TRIO BACK,SPLIT ZONE (RPO),,,,,3-4,SOLO,BD,4
1567,D,4,1,,-45,Pass,Complete,8,LT TRIO BACK,INSIDE ZONE (RPO),,,,,3-4,,NO,4
1568,D,1,10,,42,Pass,Complete,3,LT TRIO BACK,SPLIT ZONE (RPO),,,,,3-4,LIGHTNING,SB,4
1569,D,2,7,,39,Pass,Complete,6,LT TRIO BACK,INSIDE ZONE (RPO),,,,,3-4,LIGHTNING,NO,4
1570,D,3,1,L,33,Run,Rush,2,LT TRIO BACK,INSIDE ZONE (RPO),,,,,3-4,ROLL,NO,4
1571,D,1,10,,31,Run,Rush,5,LT TRIO BACK,OUTSIDE ZONE,,,,,3-4,LIGHTNING,NO,4
1572,D,2,5,,26,Run,Rush,0,DING,OUTSIDE ZONE,,,,,3-4,BLUE,NO,4
1573,D,3,5,,26,Pass,Incomplete,0,DOUBLES,DROPBACK,,,,,3-4,BLUE,NO,4
1574,D,4,5,,26,Pass,Complete,8,TRIPS,DROPBACK,,,,,3-4,BLACK,SB,4
1575,D,1,10,,18,Run,Rush,2,LT TRIO BACK,INSIDE ZONE (RPO),,,,,3-4,LIGHTNING,WB,4
1576,D,2,8,,16,Pass,Incomplete,0,LT TRIO BACK,INSIDE ZONE (RPO),,,,,3-4,BLACK,WB,4
1577,D,3,8,,16,,Penalty,-5,DOUBLES,DROPBACK,,,,,3-4,,NO,4
1578,D,3,13,,21,Pass,Sack,-3,DOUBLES,DROPBACK,,,,,3-4,BLUE,FC SA,4
1579,D,4,16,,24,,,,DOUBLES,,,,,,4-2,,,4
1580,D,4,16,,24,Pass,Sack,0,LT TRIPS,DROPBACK,,,,,4-2,TAMPA,F B TWIST,4
1581,O,1,10,,-24,Run,Rush,12,TRIO,IZ,R,R,B,,,,,3
1582,O,1,10,,-36,Run,Rush,41,LT TRIO BACK,OZ,L,L,D,,,,,4
1583,O,1,10,,23,Pass,Complete,21,TRIO BACK,BELT,R,L,,1,,,,4
1584,O,1,2,,2,Pass,Incomplete,0,HEAVY,VERT,R,R,,6,,,,4
1585,O,2,2,,2,Run,,0,,,,,,,,,,4
1586,O,2,2,,2,Run,TD,2,HEAVY,IZ,R,R,D,,,,,4
1587,D,0,10,,-26,Run,Rush,11,LT TRIO BACK,INSIDE ZONE (RPO),,,,,3-4,SOLO,NO,4
1588,D,1,10,,-37,Run,Rush,16,LT TRIO BACK,INSIDE ZONE (RPO),,,,,3-4,SOLO,NO,4
1589,D,1,10,,47,Run,Rush,8,LT TRIO BACK,INSIDE ZONE (RPO),,,,,3-4,SOLO,NO,4
1590,D,2,2,,39,Pass,Incomplete,0,LT TRIO BACK,DROPBACK,,,,,3-4,SOLO,NO,4
1591,D,3,2,R,39,Run,Rush,7,LT TRIO BACK,INSIDE ZONE (RPO),,,,,3-4,LIGHTNING,NO,4
1592,D,1,10,,32,Pass,Complete,10,LT TRIPS,POWER (RPO),,,,,3-4,LIGHTNING,BC,4
1593,D,2,10,,32,Run,Rush,10,,INSIDE ZONE (RPO),,,,,3-4,,,4
1594,D,1,10,,22,Run,Rush,0,LT TRIO BACK,INSIDE ZONE (RPO),,,,,3-4,LIGHTNING,BC,4
1595,D,2,10,,22,Run,Rush,20,LT TRIPS,POWER (RPO),,,,,3-4,LIGHTNING,NO,4
1596,D,1,2,,2,Run,"Rush, TD",2,LT TRIPS,INSIDE ZONE (RPO),,,,,3-4,BLACK,SB BC,4
1597,O,1,10,,-28,Run,Rush,10,DOS BACK,IZ,R,R,C,,,,,4
1598,O,1,10,,-38,Run,Rush,4,LT DOS,OZ,L,L,D,,,,,4
1599,O,2,6,,-42,Run,Rush,1,LT DOS BACK,IZ,L,L,A,,,,,4
1600,O,3,5,,-43,Pass,Complete,14,LT DOS BACK,DRIVE,L,R,,5,,,,4
1601,O,1,10,,43,Run,Rush,-1,LT DOS BACK,IZ,L,L,B,,,,,4
1602,O,2,11,,44,Run,Rush,7,TRIO BACK,IZ,R,R,D,,,,,4
1603,O,3,4,,37,Run,Rush,5,TRIO BACK,IZ,R,R,D,,,,,4
1604,O,1,10,,32,Run,Rush,9,LT TRIO,IZ,L,L,A,,,,,4
1605,O,2,1,,23,Run,Rush,4,TRIO BACK,IZ,R,R,D,,,,,4
1606,O,1,10,,19,Run,Rush,-1,LT TRIO,PWR,L,L,B,,,,,4
1607,O,2,11,,20,Run,Rush,0,TRIO BACK,IZ,R,R,D,,,,,4
1608,O,3,10,,20,Run,Rush,3,DOS,IZ,R,R,A,,,,,4
1609,O,4,7,,17,,,,,,,,,,,,,4
1610,O,4,8,,-17,Pass,Incomplete,0,DOS,VERT,R,R,,9,,,,4
1611,D,0,10,,-17,Pass,Complete,4,LT DOS BACK,TUNNEL SCREEN,,,,,3-3,LIGHTNING,NO,4
1612,D,2,6,,-21,Pass,Incomplete,0,,DROPBACK,,,,,,,,4
1613,D,1,10,M,-20,Pass,Incomplete,0,DOS,PLAY ACTION,,,,,3-4,ROLL,NO,1
1614,D,2,10,M,-20,Run,Rush,0,LT TRIPS,OUTSIDE ZONE,,,,,3-4,LIGHTNING,NO,1
1615,D,3,10,L,-20,Pass,Interception,,DOUBLES,DROPBACK,,,,,3-4,BLUE,FC BC,1
1616,O,1,10,M,38,Pass,Complete,0,LT DBLS,IZ,BAL,L,,1,,,,1
1617,O,2,10,L,38,Pass,Complete,18,DBLS,IZ,BAL,L,,1,,,,1
1618,O,1,10,L,20,Pass,Incomplete,0,LT DBLS,SKIN,BAL,R,,6,,,,1
1619,O,2,10,L,20,Pass,Complete,5,LT DBLS,SKIN,BAL,R,,5,,,,1
1620,O,3,5,L,15,Pass,Sack,-16,LT DBLS,LASER,BAL,L,,1,,,,1
1621,O,4,21,L,31,Pass,Complete,8,DBLS,COMEBACK,BAL,L,,4,,,,1
1622,D,1,10,R,-23,Run,Rush,1,ACE,INSIDE ZONE,,,,,3-4,ROLL,NO,1
1623,D,2,9,R,-24,Pass,Complete,9,ACE,DROPBACK,,,,,3-4,BLUE,BC,1
1624,D,1,10,L,-33,Run,Rush,4,TROFF,OUTSIDE ZONE,,,,,3-4,ROLL,NO,1
1625,D,2,6,R,-37,Run,Rush,0,LT DOS,OUTSIDE ZONE,,,,,3-4,BLUE,NO,1
1626,D,3,6,L,-37,Pass,Incomplete,0,DOUBLES,DROPBACK,,,,,3-4,BLUE,SB,1
1627,D,1,10,R,-43,Pass,Complete,-4,LT TRIPS,OUTSIDE ZONE (RPO),,,,,3-4,SPECIAL,NO,1
1628,D,2,14,L,-39,Pass,Incomplete,0,TRIPS,DROPBACK,,,,,3-4,THUNDER,NO,1
1629,D,3,14,L,-39,Pass,Incomplete,0,DOUBLES,DROPBACK,,,,,3-4,BLUE,NO,1
1630,O,1,10,L,-18,Pass,Complete,-1,TRIPS,NASA,R,R,,3,,,,1
1631,O,2,11,R,-17,Run,Rush,0,LT DBLS,SKIN,BAL,R,A,,,,,1
1632,O,3,11,R,-17,Pass,Sack,-2,DBL SLOT,SMASH,R,L,,,,,,1
1633,D,1,10,R,-40,Pass,Complete,4,ACE,DROPBACK,,,,,3-4,BLUE,NO,1
1634,D,2,6,L,-44,Run,Rush,11,ACE,INSIDE ZONE,,,,,3-4,BLUE,SB,1
1635,D,1,10,L,45,Pass,Complete,9,DOUBLES,DROPBACK,,,,,3-4,BLUE,NO,1
1636,D,2,1,R,36,Pass,Incomplete,0,DOUBLES,DROPBACK,,,,,3-4,BLUE,NO,1
1637,D,3,1,R,36,Run,Rush,6,LT TRIO,INSIDE ZONE (RPO),,,,,3-4,WHITE,FD,1
1638,D,1,10,M,30,Pass,Incomplete,0,LT TRIO,DROPBACK,,,,,3-4,LIGHTNING,NO,1
1639,D,2,10,M,30,Run,Rush,13,LT TROFF,OUTSIDE ZONE,,,,,3-4,ROLL,FC,1
1640,D,1,10,M,17,Pass,Complete,8,TRIO,DROPBACK,,,,,3-4,WHITE,FD SB,1
1641,D,2,2,R,9,Run,Rush,1,TROFF,OUTSIDE ZONE READ,,,,,3-4,WHITE,BD,1
1642,D,3,1,L,8,Run,Rush,4,LT TRIO,OUTSIDE ZONE READ,,,,,4-2,WHITE,BD,1
1643,D,1,4,L,4,Run,Rush,2,ACE,OUTISDE ZONE,,,,,3-4,BLACK,SB,1
1644,D,2,2,L,2,Run,Rush,-2,TRIO,OUTSIDE ZONE READ,,,,,3-4,BLACK,SB,1
1645,D,3,4,L,4,Run,Rush,2,LT DING,INSIDE ZONE READ,,,,,3-4,BLACK,SB,2
1646,D,4,2,L,2,Run,Rush,1,TROFF,OUTSIDE ZONE READ,,,,,3-4,BLACK,SB,2
1647,O,1,10,L,-1,Run,Rush,8,LT DBLS,DART,BAL,L,C,,,,,2
1648,O,2,2,M,-9,Pass,Complete,-4,LT DBLS,LASER,BAL,L,,1,,,,2
1649,O,3,6,L,-5,Pass,Complete,4,DBLS,STICK,BAL,L,,4,,,,2
1650,D,1,10,R,45,Pass,Scramble,3,LT TRIPS,DROPBACK,,,,,3-4,LIGHTNING,NO,2
1651,D,2,7,M,42,Pass,Penalty,-5,LT TRIPS,DROPBACK,,,,,3-4,LIGHTNING,NO,2
1652,D,2,12,M,47,Pass,Incomplete,0,LT TRIPS,DROPBACK,,,,,3-4,LIGHTNING,BC,2
1653,D,3,12,M,47,Pass,Complete,10,DOUBLES,DROPBACK,,,,,4-1,BLUE,NO,2
1654,D,4,2,R,37,Pass,"Complete, TD",37,DOUBLES,DROPBACK,,,,,3-4,BLACK,BC,2
1655,O,1,10,L,-20,Pass,Incomplete,0,TRIPS,STICK,R,L,,4,,,,2
1656,O,2,10,L,-20,Run,Rush,24,TRIPS,PWR,R,R,B,,,,,2
1657,O,1,10,M,-44,Run,Rush,1,LT TRIPS,PWR,L,L,C,,,,,2
1658,O,2,9,M,-45,Pass,Incomplete,0,TRIPS,STAB,R,R,,3,,,,2
1659,O,3,9,M,-45,Pass,Incomplete,0,TRIPS,VERT,R,R,,9,,,,2
1660,D,1,10,R,-10,Run,Rush,-1,LT DOS,INSIDE ZONE,,,,,3-4,BLUE,NO,2
1661,D,2,11,R,-9,Pass,Incomplete,0,LT DOS,DROPBACK,,,,,3-4,BLUE,WB,2
1662,D,3,11,R,-9,Pass,Incomplete,0,LT TRIPS,DROPBACK,,,,,4-1,BLACK,FC BC,2
1663,O,1,10,L,-38,Run,Rush,11,TRIPS,PWR,R,R,B,,,,,2
1664,O,1,10,R,-49,Run,Rush,22,TRIPS,IZ,R,L,A,,,,,2
1665,O,1,10,L,29,Pass,"Complete, TD",29,TRIPS,ROCKET,R,R,,3,,,,2
1666,D,1,10,R,-27,Pass,Incomplete,0,DOUBLES,DROPBACK,,,,,3-4,BLUE,NO,2
1667,D,2,10,R,-27,Pass,Incomplete,0,DOUBLES,DROPBACK,,,,,3-4,BLUE,SB,2
1668,D,3,10,R,-27,Pass,Incomplete,0,DOUBLES,DROPBACK,,,,,4-1,BLUE,FC BC,2
1669,O,1,10,L,-45,Run,Rush,-2,TRIPS,CTR,R,R,B,,,,,2
1670,O,2,12,L,-43,Pass,Complete,22,TRIPS,LASER,R,L,,1,,,,2
1671,O,1,10,L,35,,Penalty,5,,,,,,,,,,2
1672,O,1,5,L,30,Pass,Incomplete,0,TRIPS,STAB,R,R,,,,,,2
1673,O,2,5,L,30,Run,Rush,4,TRIPS,PWR,R,L,B,,,,,2
1674,O,3,1,L,26,,Timeout,0,,,,,,,,,,2
1675,O,3,1,L,26,Run,Rush,4,HEAVY,ISO,R,R,C,,,,,2
1676,O,1,10,M,22,Pass,Complete,11,LT TRIPS,SMASH,L,L,,4,,,,2
1677,O,1,10,L,11,Pass,"Complete, TD",11,TRIPS,VERT,R,L,,7,,,,2
1678,D,1,10,R,-46,Pass,Incomplete,0,LT DOS,DROPBACK,,,,,3-3,BLUE,NO,2
1679,D,2,10,R,-46,Pass,Incomplete,0,LT DOS,DROPBACK,,,,,3-3,BLUE,BC,2
1680,D,3,10,R,-46,Run,Rush,9,,OUTSIDE ZONE,,,,,4-1,,SB,2
1681,D,4,1,R,45,Pass,Interception,,LT QUADS,DROPBACK,,,,,3-1,TAMPA,NO,2
1682,O,1,10,L,-20,Run,Rush,0,TRIPS,IZ,R,L,A,,,,,3
1683,O,2,10,L,-20,Pass,Complete,-2,TRIPS,KEY 4,R,R,,3,,,,3
1684,O,3,12,R,-18,Pass,"Complete, TD",82,TRIPS,VERT,R,L,,7,,,,3
1685,D,1,10,M,-20,Run,Rush,20,DOS,OUTSIDE ZONE READ,,,,,3-4,ROLL,NO,3
1686,D,1,10,R,-40,Run,Penalty,-12,,OUTSIDE ZONE READ,,,,,3-4,ROLL,NO,3
1687,D,1,22,M,-28,Pass,Complete,13,,DROPBACK,,,,,3-4,,NO,3
1688,D,2,9,R,-41,Run,Rush,4,,OUTSIDE ZONE READ,,,,,3-4,,NO,3
1689,D,3,5,R,-45,Pass,"Complete, TD",55,LT DOS,DROPBACK,,,,,3-4,BLUE,W1,3
1690,O,1,10,R,43,Pass,Complete,7,TRIPS,STAB,R,R,,6,,,,3
1691,O,2,3,R,36,Pass,Complete,8,TRIPS,STICK,R,L,,4,,,,3
1692,O,1,10,L,28,Pass,"Complete, TD",28,LT TRIPS,VERT,L,R,,9,,,,3
1693,D,1,10,R,-23,Run,Penalty,-8,DOS,OUTSIDE ZONE READ,,,,,3-4,ROLL,NO,3
1694,D,1,18,R,-15,Pass,Complete,6,DOS,DROPBACK,,,,,3-4,THUNDER,WB,3
1695,D,2,12,L,-21,Pass,Incomplete,0,DOUBLES,DROPBACK,,,,,3-4,BLUE,NO,3
1696,O,1,10,L,-17,Pass,Fumble,1,TRIPS,ROCKET,R,R,,3,,,,3
1697,D,1,10,L,18,Run,Rush,3,LT DOS,OUTSIDE ZONE READ,,,,,3-4,BLACK,NO,3
1698,D,2,7,L,15,Pass,Sack,-5,DOUBLES,DROPBACK,,,,,3-4,BLACK,FC SA,3
1699,D,3,12,L,20,Pass,"Complete, TD",20,DOUBLES,DROPBACK,,,,,3-4,BLACK,BC,3
1700,O,1,10,L,-20,Run,Rush,4,TRIPS,PWR,R,R,B,,,,,3
1701,O,2,6,L,-24,Pass,Complete,9,TRIPS,STAB,R,R,,2,,,,3
1702,O,1,10,L,-33,Run,Rush,8,TRIPS,PWR,R,R,B,,,,,3
1703,O,2,2,M,-41,Run,Rush,10,LT TRIPS,OZ,L,R,C,,,,,3
1704,O,1,10,R,49,Run,Rush,-2,TRIPS,IZ,R,L,A,,,,,3
1705,O,2,12,M,-49,Pass,Complete,2,TRIPS,ROCKET,R,R,,3,,,,3
1706,O,3,10,R,49,Pass,Complete,34,LT TRIPS,CURL,L,L,,4,,,,3
1707,O,1,10,R,15,Run,Rush,6,LT TRIPS,PWR,L,L,,,,,,3
1708,O,2,4,R,9,Run,Rush,4,HEAVY,ISO,R,R,C,,,,,3
1709,O,1,5,R,5,Run,Rush,-1,HEAVY,ISO,R,R,C,,,,,3
1710,O,2,6,R,6,Run,Penalty,-10,HEAVY,CTR,R,L,C,,,,,3
1711,O,2,16,R,16,Pass,Complete,15,DBLS,ROCKET,BAL,R,,3,,,,3
1712,O,3,1,R,1,Run,Rush,0,HEAVY,CTR,R,L,C,,,,,3
1713,O,4,1,R,1,Run,"Rush, TD",1,HEAVY,ISO,R,R,A,,,,,3
1714,D,1,10,L,-24,Run,Rush,-1,LT TRIPS,OUTSIDE ZONE READ,,,,,3-3,ROLL,NO,4
1715,D,2,11,L,-23,Pass,Complete,15,TRIPS,DROPBACK,,,,,3-3,THUNDER,WA,4
1716,D,1,10,L,-38,Pass,Sack,-10,TRIPS,DROPBACK,,,,,3-3,THUNDER,BC,4
1717,D,2,20,M,-28,Run,Rush,8,TROFF,OUTSIDE ZONE READ,,,,,3-4,BLUE,NO,4
1718,D,3,12,M,-36,Run,Penalty,-5,,,,,,,4-1,LIGHTNING,NO,4
1719,D,3,17,M,-31,Pass,Interception,,LT TRIPS,DROPBACK,,,,,4-0,TAMPA,BC,4
1720,O,1,10,R,26,Pass,Incomplete,0,LT TRIPS,KEY 4,L,L,,1,,,,4
1721,O,2,10,R,26,Run,Rush,1,LT TRIPS,PWR,L,L,B,,,,,4
1722,O,3,9,R,25,Pass,Scramble,-10,LT TRIPS,VERT,L,L,,,,,,4
1723,O,3,19,R,35,Pass,Incomplete,0,LT TRIPS,CURL,L,L,,6,,,,4
1724,O,4,19,R,35,Pass,Scramble,15,LT EMPTY,VERT,L,R,,,,,,4
1725,D,1,10,L,-20,Run,Rush,6,ACE,OUTSIDE ZONE READ,,,,,3-4,BLUE,NO,4
1726,D,2,4,L,-26,Pass,Sack,-3,DOUBLES,DROPBACK,,,,,3-4,BLUE,NO,4
1727,D,3,7,L,-23,Pass,Interception,,DOUBLES,DROPBACK,,,,,4-0,BLUE,BC,4
1728,O,1,10,L,21,Run,Rush,1,TRIPS,PWR,R,R,B,,,,,4
1729,O,2,9,M,20,Run,Rush,2,LT TRIPS,PWR,L,L,B,,,,,4
1730,O,3,7,L,18,Pass,Incomplete,0,TRIPS,SMASH,R,R,,9,,,,4
1731,D,1,10,L,-40,Pass,Incomplete,0,TRIPS,DROPBACK,,,,,3-4,THUNDER,NO,4
1732,D,2,10,L,-40,Pass,Complete,22,DOUBLES,DROPBACK,,,,,3-4,BLUE,SA,4
1733,D,1,10,L,38,Pass,Incomplete,0,DOUBLES,DROPBACK,,,,,3-4,BLUE,SA,4
1734,D,2,10,L,38,Pass,Incomplete,0,DOUBLES,DROPBACK,,,,,3-4,BLUE,WB,4
1735,D,3,10,L,38,Pass,Complete,13,DOUBLES,DROPBACK,,,,,3-4,TAMPA,BC WA,4
1736,D,1,10,R,25,Pass,Complete,14,LT TRIPS,DROPBACK,,,,,3-3,BLACK,BC,4
1737,D,1,10,L,11,Pass,Complete,6,LT TRIPS,DROPBACK,,,,,3-4,BLACK,BC WA,4
1738,D,2,4,M,5,Pass,Incomplete,0,LT TRIPS,DROPBACK,,,,,3-4,BLACK,BC SC,4
1739,D,3,4,M,5,Pass,Penalty,3,DOUBLES,DROPBACK,,,,,3-4,BLACK,FB SA,4
1740,D,3,1,M,2,Run,"Rush, TD",2,LT TRIO,OUTSIDE ZONE READ,,,,,3-4,BLACK,SC,4
1741,O,1,10,R,-30,Run,Rush,15,LT TRIPS,PIN PULL,L,L,C,,,,,4
1742,O,1,10,L,-45,Run,Rush,31,TRIPS,IZ,R,L,A,,,,,4
1743,O,1,10,L,24,Run,Rush,-3,LT TRIPS,IZ,L,R,A,,,,,4
1744,O,2,13,L,27,Run,Rush,14,TRIPS,IZ,R,L,A,,,,,4
1745,O,1,10,L,13,Run,Rush,0,TRIPS,IZ,R,L,A,,,,,4
1746,O,2,10,L,13,Run,Rush,-2,TRIPS,OZ,R,L,C,,,,,4
1747,O,1,10,M,-20,Pass,Incomplete,0,LT TREY,TWIN,,,,,,,,1
1748,O,2,10,L,-20,Run,Rush,2,LT TREY,BEAR BIG FRONT,,,,,,,,1
1749,O,3,8,L,-22,Pass,Incomplete,0,DOS,POKE,,,,,,,,1
1750,D,1,10,L,-45,Run,Rush,35,,,,,,,BASE,BLACK,,1
1751,D,1,10,L,20,Run,Rush,3,,,,,,,BASE,BLACK,,1
1752,D,2,7,R,17,Run,Penalty,8,,,,,,,EAGLE,BLACK,FIRE,1
1753,D,1,9,R,9,Run,"Rush, TD",9,,,,,,,BASE,BLACK,BULLETS,1
1754,D,1,10,M,34,Pass,"Complete, TD",34,,,,,,,BASE,BLACK,,1
1755,O,1,10,M,-20,Run,Rush,5,LT TRIO BACK,BULL,,,,,,,,1
1756,O,2,5,R,-25,Run,Rush,3,DOS BACK,ZIP MIKE,,,,,,,,1
1757,O,3,2,R,-28,Run,Rush,10,LT TRACE,FLORIDA FRONT,,,,,,,,1
1758,O,1,10,R,-38,Run,Rush,4,TREY 2,SOONER Z FLY,,,,,,,,1
1759,O,2,6,L,-42,Run,Fumble,0,LT SPLIT,BULL,,,,,,,,1
1760,D,1,10,R,32,Run,Rush,0,,,,,,,BASE,BLACK,,1
1761,D,2,10,L,32,Pass,Incomplete,0,,,,,,,BASE,BLACK,,1
1762,D,2,15,L,37,Run,Rush,8,,,,,,,BASE,BLACK,,1
1763,D,3,7,L,29,,Penalty,-5,,,,,,,,,,1
1764,D,3,12,L,34,,Penalty,-5,,,,,,,,,,1
1765,D,3,17,L,39,Pass,Incomplete,0,,,,,,,BASE,THUNDER,,1
1766,O,1,10,M,-20,Pass,Complete,35,SPLIT,DEAL,,,,,,,,1
1767,O,1,10,R,45,Pass,Scramble,16,DOS,NASCAR SPLIT,,,,,,,,1
1768,O,1,10,R,29,Run,Rush,11,LT TRACE,AKRON FRONT,,,,,,,,1
1769,O,1,10,R,18,Run,"Rush, TD",18,ACE BACK,DUKE,,,,,,,,1
1770,O,1,10,R,24,Run,Rush,4,LT DING 1,COUGAR HUG Q,,,,,,,,1
1771,O,2,6,R,20,Pass,"Complete, TD",20,LT TBO 6,CRANK,,,,,,,,1
